Linux 6.12.47+rpt-rpi-v8 (DietPi) 	01/12/26 	_aarch64_	(4 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:36        0      4009  210.00    2.00    0.00    0.00  212.00     2    568.00      0.00 4073356  207688  21.22     40.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:37        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:37        0      4009  248.00    7.00    0.00    0.00  255.00     2    516.00      0.00 4073356  210028  21.46    408.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:38        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:38        0      4009  192.00    4.00    0.00    0.00  196.00     2    398.00      0.00 4073756  211808  21.64    576.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:39        0      4009  216.00    5.00    0.00    0.00  221.00     2    496.00      0.00 4073888  213856  21.85    320.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:40        0      4009  184.00    5.00    0.00    0.00  189.00     2    566.00      0.00 4074396  216160  22.08    344.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:41        0       819    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 4627516  190140  19.42      0.00      4.00      0.00       0  java
14:53:41        0      4009  230.00   11.00    0.00    0.00  241.00     2    750.00      0.00 4074684  219104  22.38    628.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:42        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:42        0      4009  306.00   18.00    0.00    0.00  324.00     2   1483.00      0.00 4078916  224736  22.96    432.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:43        0      4009  267.00    5.00    0.00    0.00  272.00     2    491.00      0.00 4078916  226656  23.15     36.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:44        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:44        0      4009  258.00   11.00    0.00    0.00  269.00     2    508.00      0.00 4079048  228576  23.35    804.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:45        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:45        0      4009  270.00    8.00    0.00    0.00  278.00     2    604.00      0.00 4079048  230880  23.59    368.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:46        0      4009  191.00    7.00    0.00    0.00  198.00     2    839.00      0.00 4079048  234208  23.93    148.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:47        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:47        0      4009  222.00    4.00    0.00    0.00  226.00     2    445.00      0.00 4079048  236000  24.11     68.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:48        0      4009  261.00    8.00    0.00    0.00  269.00     2    331.00      0.00 4079048  237280  24.24    464.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:49        0      4009  171.00    9.00    0.00    0.00  180.00     2   1069.00      0.00 4079224  241632  24.68    856.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:50        0      4009    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4079224  241632  24.68      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:51        0      4009    4.00    1.00    0.00    0.00    5.00     2      5.00      0.00 4079224  241632  24.68      4.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:52        0      4009    7.00    1.00    0.00    0.00    8.00     2     12.00      0.00 4079224  241760  24.70      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:55        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:56        0      4009   26.00    0.00    0.00    0.00   26.00     2     29.00      0.00 4079224  241760  24.70      4.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:58        0      4009  201.00    5.00    0.00    0.00  206.00     2    225.00      0.00 4079224  242528  24.78    256.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:53:59        0       819    1.00    1.00    0.00    0.00    2.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:53:59        0      4009  356.00    6.00    0.00    0.00  362.00     2   2258.00      0.00 4079224  251928  25.74    640.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:00        0      4009  379.00    2.00    0.00    0.00  381.00     2    668.00      0.00 4079224  254488  26.00   1408.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:01        0      4009  374.26    2.97    0.00    0.00  377.23     2    101.98      0.00 4079224  254744  26.02   1394.06      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:02        0      4009  379.00    6.00    0.00    0.00  385.00     2     41.00      0.00 4079224  254872  26.04   2304.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:03        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:03        0      4009  375.00    4.00    0.00    0.00  379.00     2      6.00      0.00 4079224  255000  26.05   2304.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:04        0      4009  372.00    5.00    0.00    0.00  377.00     2    235.00      0.00 4079224  255896  26.14   2432.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:05        0      4009  373.00    6.00    0.00    0.00  379.00     2    482.00      0.00 4079224  257816  26.34   2304.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:06        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:06        0      4009  373.00    5.00    0.00    0.00  378.00     2    383.00      0.00 4079224  259352  26.49   2176.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:07        0      4009  367.00    5.00    0.00    0.00  372.00     2     44.00      0.00 4079224  259480  26.51   3712.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:08        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:08        0      4009  370.00    7.00    0.00    0.00  377.00     2     12.00      0.00 4079224  259480  26.51   4480.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:09        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:09        0      4009  366.00    8.00    0.00    0.00  374.00     2     35.00      0.00 4079224  259608  26.52   5248.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:10        0       819    0.99    0.00    0.00    0.00    0.99     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:10        0      4009  356.44    7.92    0.00    0.00  364.36     2     47.52      0.00 4079224  259864  26.55   5196.04      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:11        0      4009  360.00    9.00    0.00    0.00  369.00     2     18.00      0.00 4079224  259992  26.56   5504.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:12        0      4009  356.00   11.00    0.00    0.00  367.00     2     22.00      0.00 4079224  259992  26.56   6784.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:13        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:13        0      4009  352.00   11.00    0.00    0.00  363.00     2     11.00      0.00 4079224  259992  26.56   7936.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:14        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:14        0      4009  352.00   12.00    0.00    0.00  364.00     2     13.00      0.00 4079224  259992  26.56   8064.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:15        0      4009  351.49   14.85    0.00    0.00  366.34     2      4.95      0.00 4079224  259992  26.56   8110.89      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:16        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:16        0      4009  348.00   17.00    0.00    0.00  365.00     2     16.00      0.00 4079224  259992  26.56   7936.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:17        0      4009  347.00   16.00    0.00    0.00  363.00     2      6.00      0.00 4079224  260120  26.57   9472.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:18        0      4009  345.00   13.00    0.00    0.00  358.00     2      6.00      0.00 4079224  260120  26.57   8704.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:19        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:19        0      4009  341.00   16.00    0.00    0.00  357.00     2     11.00      0.00 4079224  260120  26.57   9472.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:20        0      4009  342.00   15.00    0.00    0.00  357.00     2     11.00      0.00 4079224  260120  26.57   9472.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:21        0      4009  330.00   22.00    0.00    0.00  352.00     2      6.00      0.00 4079224  260248  26.59  10112.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:22        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:22        0      4009  333.00   20.00    0.00    0.00  353.00     2     28.00      0.00 4079224  260376  26.60   9472.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:23        0      4009  331.00   18.00    0.00    0.00  349.00     2      6.00      0.00 4079224  260376  26.60  12032.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:24        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:24        0      4009  325.00   21.00    0.00    0.00  346.00     2      0.00      0.00 4079224  260376  26.60  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:25        0      4009  329.00   21.00    0.00    0.00  350.00     2      0.00      0.00 4079224  260376  26.60  12544.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:26        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:26        0      4009  286.00   15.00    0.00    0.00  301.00     2      0.00      0.00 4079224  260376  26.60  11136.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:27        0      4009    1.00    0.00    0.00    0.00    1.00     2      1.00      0.00 4079224  260376  26.60      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:29        0      4009   13.00    1.00    0.00    0.00   14.00     2      0.00      0.00 4079224  260376  26.60    512.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:31        0      4009    3.00    0.00    0.00    0.00    3.00     2      0.00      0.00 4079224  260376  26.60    128.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:32        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:32        0      4009    9.00    1.00    0.00    0.00   10.00     2     12.00      0.00 4079224  260504  26.61      0.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:33        0      4009  191.09    7.92    0.00    0.00  199.01     2      0.99      0.00 4079224  260504  26.61   6843.56      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:34        0      4009  333.00   16.00    0.00    0.00  349.00     2      0.00      0.00 4079224  260504  26.61  12672.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:35        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:35        0      4009  322.00   19.00    0.00    0.00  341.00     2      0.00      0.00 4079224  260504  26.61  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:36        0      4009  333.00   19.00    0.00    0.00  352.00     2      0.00      0.00 4079224  260504  26.61  12544.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:37        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:37        0      4009  319.00   19.00    0.00    0.00  338.00     2      0.00      0.00 4079224  260504  26.61  12160.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:38        0      4009  324.00   12.00    0.00    0.00  336.00     2      1.00      0.00 4079224  260504  26.61  12160.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:39        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:39        0      4009  330.00   17.00    0.00    0.00  347.00     2      0.00      0.00 4079224  260504  26.61  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:40        0      4009  326.00   15.00    0.00    0.00  341.00     2      0.00      0.00 4079224  260504  26.61  12544.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:41        0      4009  320.00   17.00    0.00    0.00  337.00     2      0.00      0.00 4079224  260504  26.61  11712.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:42        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:42        0      4009  323.00   16.00    0.00    0.00  339.00     2     16.00      0.00 4079224  260504  26.61  11840.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:43        0      4009  328.00   16.00    0.00    0.00  344.00     2      0.00      0.00 4079224  260504  26.61  12336.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:44        0       819    6.93    0.00    0.00    0.00    6.93     2      0.99      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:44        0      4009  320.79   14.85    0.00    0.00  335.64     2      0.99      0.00 4079224  260504  26.61  11992.08      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:45        0      4009  324.00   18.00    0.00    0.00  342.00     2      0.00      0.00 4079224  260504  26.61  12416.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:46        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:46        0      4009  325.00   15.00    0.00    0.00  340.00     2      0.00      0.00 4079224  260504  26.61  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:47        0      4009  325.00   20.00    0.00    0.00  345.00     2      0.00      0.00 4079224  260504  26.61  12416.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:48        0       819    0.00    1.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:48        0      4009  323.00   20.00    0.00    0.00  343.00     2      0.00      0.00 4079224  260504  26.61  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:49        0       819    1.00    0.00    0.00    0.00    1.00     2      0.00      0.00 4627516  190140  19.42      0.00      0.00      0.00       0  java
14:54:49        0      4009  319.00   17.00    0.00    0.00  336.00     2      0.00      0.00 4079224  260504  26.61  11904.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:50        0      4009  325.00   17.00    0.00    0.00  342.00     2      3.00      0.00 4079224  260504  26.61  12288.00      0.00      0.00       0  java

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
14:54:51        0      4009  330.00   20.00    0.00    0.00  350.00     2      3.00      0.00 4079224  260504  26.61  12416.00      0.00      0.00       0  java

